id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
257,Maxence,Lacroix,Lacroix,a,,,5.2,212,30.0,8.2,52,16.0,4.0,62.0,23.0,4,0,0.0,2,-2.0,3625,15134,0.8,29.2,4.0,7.5,4.5,30.0,11.0,100.0,100.0,20.0,7.0,290.0,90.0,102.0,12.0,91.0,21.0,,,,,,,,0.07,0.02,0.09,1.29,0.0,0.33,1.37,1.01,10.77,36,4.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,76968.0,17265.0,0.0,0.08000000000000007,0.020000000000000018,0.10000000000000009,3.1499999999999986,53.60000000000002,11.800000000000011,23.0,8.799999999999997,4.0,17.0,4.0,21.0
258,Tyrick,Mitchell,Mitchell,a,,,5.0,254,39.0,2.4,127,50.0,2.8,142.0,55.0,6,0,0.0,0,0.0,1287,2428,0.6,26.6,2.8,5.1,3.7,96.0,36.0,,,63.0,29.0,61.0,10.0,144.0,28.0,73.0,15.0,,,,,,,,0.04,0.07,0.11,1.35,0.0,0.35,1.27,1.01,6.75,36,6.0,180.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,20.0,6710.0,3392.0,0.0,0.20999999999999996,0.050000000000000266,0.26000000000000023,3.1499999999999986,43.80000000000007,18.0,28.0,9.0,9.0,9.0,16.0,18.0
259,Borna,Sosa,Sosa,d,Knock - 75% chance of playing,,4.8,355,59.0,0.1,452,169.0,0.0,728.0,257.0,0,0,0.0,-2,2.0,6,124,0.0,1.2,0.0,-0.2,0.9,523.0,178.0,75.0,50.0,469.0,171.0,402.0,145.0,430.0,163.0,465.0,167.0,,,,,,,,0.04,0.06,0.1,0.82,0.0,0.0,1.82,0.0,8.18,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Nathaniel,Clyne,Clyne,a,,,3.8,801,236.0,0.5,273,104.0,0.2,344.0,120.0,1,0,0.0,-2,2.0,116,225,0.1,4.2,0.2,-0.1,1.8,363.0,131.0,100.0,100.0,393.0,146.0,357.0,127.0,367.0,122.0,398.0,141.0,,,,,,,,0.08,0.11,0.19,1.42,0.0,0.0,1.79,1.08,7.53,36,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,453.0,0.0,0.0,0.0,0.0,0.6000000000000005,8.0,0.10000000000000142,0.0,0.7999999999999972,1.0,2.0,0.0,3.0
289,Harry,Tyrer,Tyrer,u,has joined Cardiff City permanently.,,3.9,775,82.0,0.1,507,74.0,0.0,437.0,41.0,0,0,0.0,-1,1.0,0,26,0.0,0.0,0.0,0.0,0.0,566.0,53.0,0.0,0.0,554.0,53.0,541.0,36.0,509.0,22.0,556.0,53.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Callum,Bates,Bates,a,,,4.3,616,365.0,0.1,497,179.0,0.0,574.0,190.0,0,0,0.0,-2,2.0,61,75,0.0,0.0,0.0,0.0,0.0,670.0,253.0,,,659.0,243.0,656.0,248.0,633.0,237.0,661.0,245.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,Angus,Gunn,Gunn,a,,,4.0,675,43.0,1.1,187,22.0,0.0,463.0,55.0,0,0,0.0,0,0.0,47,161,0.0,0.2,-0.5,0.0,1.0,467.0,39.0,100.0,100.0,509.0,39.0,567.0,53.0,536.0,39.0,516.0,39.0,,,,,,,,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Toti,Gomes,Toti,a,,,4.2,647,149.0,0.1,509,180.0,3.0,122.0,46.0,3,0,0.0,-3,3.0,54,87,0.7,9.5,2.5,2.0,2.2,311.0,115.0,100.0,100.0,201.0,83.0,299.0,96.0,314.0,97.0,290.0,93.0,,,,,,,,0.03,0.02,0.05,1.61,0.0,0.06,2.12,1.09,9.14,36,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,121.0,199.0,0.0,0.0,0.0,0.0,1.620000000000001,23.399999999999977,0.19999999999998863,2.0,2.5999999999999943,1.0,10.0,1.0,11.0
656,Saša,Kalajdžić,Kalajdžić,u,has joined LASK on loan for the rest of the season.,,4.9,317,59.0,0.0,594,81.0,0.0,747.0,79.0,0,0,0.0,-1,1.0,0,0,0.0,0.2,0.0,0.0,1.0,504.0,61.0,0.0,0.0,512.0,62.0,458.0,58.0,459.0,62.0,501.0,62.0,,,,,,,,0.0,0.06,0.06,0.64,0.0,0.0,0.0,0.0,12.86,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Leon,Chiwome,Chiwome,a,,,4.4,573,82.0,0.0,623,84.0,0.0,613.0,68.0,0,0,0.0,-1,1.0,41,61,0.0,0.0,-0.5,-1.0,0.0,698.0,76.0,100.0,100.0,691.0,75.0,687.0,74.0,668.0,74.0,693.0,75.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
