id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
43,d,75.0,,6.0,62,41,0,0,0,0,0.9,196,66,0,0,2.7,215,84,0,0,0.0,462,179,0.0,11.3,0,0,0,0,0,1.6,,0.0,0.0,0.0,0.0,0.06,0.16,0.22,1.52,0.0,143,54,0.0,48,43,0.0,170,89,0.0,102,59,,,3.0,1,,Youri,Tielemans,Tielemans,Hamstring injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.19,1.31,1.02,9.84,0,0,0
162,a,,,5.0,339,199,0,0,0,0,1.5,162,53,0,0,1.7,316,139,0,0,0.0,319,92,0.0,9.4,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.14,0.06,0.2,1.36,0.0,233,103,0.0,200,128,0.0,241,129,0.0,251,124,,,,1,,Andrey,Nascimento dos Santos,Andrey Santos,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.07,1.3,0.94,9.31,0,0,0
325,d,75.0,,4.5,373,19,0,0,0,0,0.1,479,58,0,0,3.2,137,17,0,0,0.0,69,21,0.0,15.8,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,105,17,0.0,435,34,0.0,418,25,0.0,238,17,,,,1,,Karl,Darlow,Darlow,Unspecified injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.86,0.23,1.23,1.0,0.0,0,0,0
412,a,,,5.0,301,16,0,0,0,0,20.3,16,3,0,0,3.4,113,15,0,0,0.0,281,56,0.0,21.8,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,66,15,0.0,517,61,0.0,355,2,0.0,213,15,,,,1,,Senne,Lammens,Lammens,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.47,0.25,1.22,1.0,0.0,0,0,0
413,a,,,4.5,435,33,0,0,0,0,0.2,370,42,0,0,1.8,300,29,0,0,0.0,131,35,0.0,2.4,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.54,0.0,294,22,0.0,340,9,0.0,441,39,0.0,326,22,,,,1,,Altay,Bayındır,Bayindir,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.17,0.0,1.83,1.0,0.0,0,0,0
414,a,,,4.0,498,43,0,0,0,0,0.3,316,36,0,0,0.0,401,32,0,0,0.0,1,1,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,32,0.0,378,14,0.0,359,5,0.0,397,32,,,,1,,Tom,Heaton,Heaton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
415,a,,,6.0,106,69,0,0,0,0,2.0,129,39,0,0,3.7,82,36,0,0,0.0,506,207,0.0,15.8,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.15,0.12,0.27,1.23,0.0,125,45,0.0,80,59,0.0,80,49,0.0,89,52,,,,1,,Patrick,Dorgu,Dorgu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.25,0.94,6.12,0,0,0
416,i,0.0,,5.0,251,41,0,0,0,0,0.0,520,176,0,0,3.3,127,49,0,0,0.0,231,121,0.0,8.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.11,0.06,0.17,1.44,0.0,214,82,0.0,275,93,0.0,213,60,0.0,259,84,,,,1,,Matthijs,de Ligt,De Ligt,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.08,1.54,1.0,8.23,0,0,0
417,a,,,5.0,259,44,0,0,0,0,3.1,96,35,0,0,3.3,128,50,0,0,0.0,239,124,0.0,22.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.07,0.09,0.16,1.26,0.0,102,45,0.0,57,10,0.0,153,38,0.0,90,24,,,,1,,Diogo,Dalot Teixeira,Dalot,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.24,1.38,1.0,6.21,0,0,0
418,a,,,5.0,219,34,0,0,0,0,7.3,62,24,0,0,3.9,63,24,0,0,0.0,199,114,0.0,18.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.06,0.03,0.09,1.25,0.0,158,64,0.0,273,92,0.0,169,48,0.0,215,69,,,,1,,Harry,Maguire,Maguire,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,1.09,1.04,8.24,0,0,0
419,d,75.0,,5.0,264,47,0,0,0,0,0.8,204,73,0,0,2.8,193,81,0,0,0.0,244,127,0.0,10.2,0,0,0,0,0,1.6,,0.0,0.0,0.0,0.0,0.01,0.04,0.05,1.11,0.0,201,75,0.0,241,78,0.0,313,111,0.0,264,88,,,,1,,Lisandro,Martínez,Martinez,Thigh injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.37,1.1,0.95,7.69,0,0,0
420,a,,,5.0,351,69,0,0,0,0,0.6,243,85,0,0,1.8,306,113,0,0,0.0,331,149,0.0,11.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.07,0.03,0.1,1.4,0.0,188,73,0.0,251,82,0.0,211,59,0.0,239,75,,,,1,,Leny,Yoro,Yoro,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.1,1.72,0.94,8.12,0,0,0
421,a,,,4.5,489,135,0,0,0,0,0.3,295,107,0,0,2.5,230,94,0,0,0.0,185,109,0.0,9.3,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.03,0.02,0.05,1.17,0.0,231,87,0.0,307,105,0.0,303,103,0.0,292,99,,,,1,,Ayden,Heaven,Heaven,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.2,1.47,1.08,9.1,0,0,0
422,a,,,4.5,416,100,0,0,0,0,0.8,211,76,0,0,2.6,218,87,0,0,0.0,112,74,0.0,11.8,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.02,0.03,0.05,1.2,0.0,244,93,0.0,224,64,0.0,289,96,0.0,274,90,,,,1,,Noussair,Mazraoui,Mazraoui,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.46,0.92,1.01,8.66,0,0,0
423,a,,,4.5,382,78,0,0,0,0,24.1,10,3,0,0,3.0,165,68,0,0,0.0,78,52,0.0,25.1,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.02,0.06,0.08,1.25,0.0,90,39,0.0,115,28,0.0,233,70,0.0,137,45,,,,1,,Luke,Shaw,Shaw,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.28,1.26,1.06,6.26,0,0,0
424,a,,,4.0,557,179,0,0,0,0,0.2,352,119,0,0,0.0,449,166,0,0,0.0,60,41,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,166,0.0,430,166,0.0,412,163,0.0,446,166,,,,1,,Harry,Amass,Amass,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
425,a,,,4.0,553,175,0,0,0,0,0.1,446,153,0,0,1.0,358,123,0,0,0.0,56,37,0.0,0.2,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,379,131,0.0,428,164,0.0,409,160,0.0,390,132,,,,1,,Tyler,Fredricson,Fredricson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,90.0,0,0,0
426,a,,,12.0,2,1,0,0,0,0,48.9,3,1,0,0,6.7,3,1,0,0,0.0,563,249,0.0,19.6,0,0,0,0,0,4.0,,0.0,0.0,0.0,0.0,0.32,0.36,0.68,1.3,0.0,1,1,0.0,1,1,0.0,29,15,0.0,1,1,4.0,1.0,1.0,1,,Bruno,Borges Fernandes,B.Fernandes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.21,1.35,1.03,8.43,0,0,0
427,a,,,8.0,11,7,0,0,0,0,13.6,29,8,0,0,4.5,30,13,0,0,0.0,557,245,0.0,18.5,0,0,0,0,0,2.8,,0.0,0.0,0.0,0.0,0.41,0.17,0.58,1.24,0.0,67,19,0.0,17,16,0.0,7,2,0.0,9,7,5.0,2.0,2.0,1,,Bryan,Mbeumo,Mbeumo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.28,1.28,1.07,4.79,0,0,0
428,a,,,8.0,10,6,0,0,0,0,15.2,27,7,0,0,4.3,40,17,0,0,0.0,556,244,0.0,17.9,0,0,0,0,0,2.8,,0.0,0.0,0.0,0.0,0.25,0.12,0.37,1.29,0.0,54,15,0.0,41,38,0.0,17,8,0.0,22,18,,,,1,,Matheus,Santos Carneiro da Cunha,Cunha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.29,1.26,1.05,7.62,0,0,0
429,a,,,7.0,23,14,0,0,0,0,1.5,158,51,0,0,0.0,564,249,0,0,0.0,535,231,0.0,0.0,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,249,0.0,564,249,0.0,564,249,0.0,564,249,,,,1,,Marcus,Rashford,Rashford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
430,a,,,5.5,126,79,0,0,0,0,0.1,405,160,0,0,2.5,234,91,0,0,0.0,368,124,0.0,10.5,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.14,0.14,0.28,1.11,0.0,251,113,0.0,156,104,0.0,184,101,0.0,227,116,,3.0,,1,,Mason,Mount,Mount,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.45,1.34,1.07,9.09,0,0,0
431,a,,,6.0,96,61,0,0,0,0,1.5,153,49,0,0,2.8,200,76,0,0,0.0,496,199,0.0,15.2,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.21,0.18,0.39,1.22,0.0,138,51,0.0,35,34,0.0,33,19,0.0,41,28,6.0,,,1,,Amad,Diallo,Amad,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.23,1.27,1.04,7.62,0,0,0
432,a,,,5.5,194,121,0,0,0,0,1.3,172,57,0,0,2.6,228,88,0,0,0.0,436,166,0.0,13.3,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.03,0.07,0.1,1.25,0.0,167,66,0.0,94,68,0.0,240,128,0.0,169,82,,,,1,,Kobbie,Mainoo,Mainoo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,1.2,0.87,10.18,0,0,0
433,i,0.0,,5.0,272,162,0,0,0,0,0.0,558,245,0,0,1.7,314,137,0,0,0.0,252,55,0.0,7.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.07,0.02,0.09,1.87,0.0,263,119,0.0,250,141,0.0,278,148,0.0,289,140,,,,1,,Manuel,Ugarte Ribeiro,Ugarte,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.1,2.36,0.82,14.59,0,0,0
434,a,,,5.0,348,208,0,0,0,0,0.0,545,235,0,0,1.0,381,177,0,0,0.0,328,101,0.0,0.6,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.03,0.02,0.05,1.56,0.0,358,165,0.0,316,164,0.0,339,172,0.0,360,167,,,,1,,Jack,Fletcher,J.Fletcher,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,9.25,0,0,0
435,a,,,5.0,355,213,0,0,0,0,0.1,485,198,0,0,1.0,382,178,0,0,0.0,335,106,0.0,0.6,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.22,0.02,0.24,1.15,0.0,381,177,0.0,366,182,0.0,318,161,0.0,375,174,,,,1,,Shea,Lacey,Lacey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,6.75,0,0,0
436,a,,,5.0,317,186,0,0,0,0,0.0,524,218,0,0,0.0,523,220,0,0,0.0,297,79,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,220,0.0,522,220,0.0,518,219,0.0,523,220,,,,1,,Toby,Collyer,Collyer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
437,a,,,4.5,480,242,0,0,0,0,0.2,343,130,0,0,1.0,370,168,0,0,0.0,176,18,0.0,0.2,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.3,0.0,386,181,0.0,335,170,0.0,472,195,0.0,381,180,,,,1,,Bendito,Mantato,Bendito Mantato,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
438,a,,,4.5,463,239,0,0,0,0,0.3,305,103,0,0,1.0,366,166,0,0,0.0,159,15,0.0,0.4,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.75,0.0,391,183,0.0,360,178,0.0,459,192,0.0,391,183,,,,1,,Tyler,Fletcher,Fletcher,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,10.59,0,0,0
439,d,75.0,,7.0,30,10,0,0,0,0,3.0,102,14,0,0,3.7,84,8,0,0,0.0,542,60,0.0,15.9,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.51,0.02,0.53,1.49,0.0,118,11,0.0,199,21,0.0,16,9,0.0,56,12,,,,1,,Benjamin,Sesko,Šeško,Shin injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.11,1.66,0.94,3.53,0,0,0
440,a,,,5.5,168,37,0,0,0,0,0.7,219,37,0,0,1.8,307,31,0,0,0.0,410,34,0.0,7.6,0,0,0,0,0,1.8,,0.0,0.0,0.0,0.0,0.41,0.05,0.46,1.4,0.0,268,26,0.0,185,17,0.0,117,30,0.0,225,25,,,,1,,Joshua,Zirkzee,Zirkzee,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.3,1.19,0.74,6.52,0,0,0
441,a,,,4.5,486,66,0,0,0,0,1.2,180,29,0,0,0.0,489,54,0,0,0.0,182,10,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,53,0.0,482,53,0.0,474,54,0.0,488,54,,,,1,,Chido,Obi,Obi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
442,a,,,5.0,220,6,0,0,0,0,1.1,187,27,0,0,3.6,86,8,0,0,0.0,200,46,0.0,19.2,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.23,0.0,55,13,0.0,488,55,0.0,293,1,0.0,197,13,,,,1,,Nick,Pope,Pope,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.32,0.26,1.42,1.01,0.0,0,0,0
443,a,,,4.5,376,22,0,0,0,0,0.1,492,60,0,0,0.0,454,50,0,0,0.0,72,24,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,50,0.0,438,37,0.0,421,28,0.0,451,50,,,,1,,Mark,Gillespie,Gillespie,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
444,a,,,4.5,472,42,0,0,0,0,0.1,434,53,0,0,0.0,485,60,0,0,0.0,168,44,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,60,0.0,476,54,0.0,466,48,0.0,482,60,,,,1,,Ewen,Jaouen,Jaouen,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
445,a,,,5.0,302,58,0,0,0,0,2.3,117,43,0,0,3.6,88,35,0,0,0.0,282,138,0.0,25.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.15,0.03,0.18,1.49,0.0,17,6,0.0,228,67,0.0,61,4,0.0,64,11,,,,1,,Malick,Thiaw,Thiaw,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.15,1.58,1.0,8.87,0,0,0
446,a,100.0,,5.0,225,36,0,0,0,0,0.1,381,132,0,0,3.2,143,57,0,0,0.0,205,116,0.0,10.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.08,0.05,0.13,1.14,0.0,205,77,0.0,272,91,0.0,225,67,0.0,256,82,,3.0,,1,,Fabian,Schär,Schär,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,1.07,0.91,9.5,0,0,0
447,a,,,5.0,261,45,0,0,0,0,0.4,278,102,0,0,3.6,87,34,0,0,0.0,241,125,0.0,17.8,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.08,0.04,0.12,1.35,0.0,78,32,0.0,246,80,0.0,163,44,0.0,153,50,,,,1,,Sven,Botman,Botman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.32,1.03,10.6,0,0,0
448,a,,,5.0,216,33,0,0,0,0,2.7,109,40,0,0,3.2,142,56,0,0,0.0,196,113,0.0,18.6,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.04,0.01,0.05,1.24,0.0,108,47,0.0,234,73,0.0,165,45,0.0,168,59,,,,1,,Dan,Burn,Burn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.48,1.03,9.23,0,0,0
449,a,,,5.0,312,63,0,0,0,0,4.3,82,33,0,0,2.6,226,93,0,0,0.0,292,143,0.0,15.8,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.04,0.11,0.15,1.56,0.0,93,42,0.0,64,14,0.0,158,41,0.0,92,25,5.0,1.0,,1,,Lewis,Hall,Hall,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.17,1.61,0.99,7.16,0,0,0
450,d,75.0,,5.0,289,53,0,0,0,0,0.1,414,141,0,0,3.5,102,41,0,0,0.0,269,133,0.0,11.8,0,0,0,0,0,1.6,,0.0,0.0,0.0,0.0,0.01,0.06,0.07,1.26,0.0,238,89,0.0,169,42,0.0,282,92,0.0,257,83,,,,1,,Tino,Livramento,Livramento,Calf injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.41,0.95,0.95,4.62,0,0,0
451,a,,,4.0,552,174,0,0,0,0,0.8,209,75,0,0,1.0,357,122,0,0,0.0,55,36,0.0,0.5,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,370,129,0.0,372,130,0.0,346,124,0.0,382,129,,,,1,,Alex,Murphy,A.Murphy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,12.86,0.0,51.43,0,0,0
452,a,,,7.0,24,15,0,0,0,0,8.1,55,20,0,0,5.3,7,3,0,0,0.0,536,232,0.0,22.0,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.2,0.18,0.38,1.17,0.0,32,9,0.0,18,17,0.0,45,27,0.0,20,16,6.0,2.0,3.0,1,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.22,1.36,0.99,9.2,0,0,0
453,a,,,6.0,67,45,0,0,0,0,1.2,181,61,0,0,2.9,185,70,0,0,0.0,467,183,0.0,17.7,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.32,0.13,0.45,1.4,0.0,151,58,0.0,84,62,0.0,24,11,0.0,53,33,,,,1,,Harvey,Barnes,Barnes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.23,1.43,0.88,4.61,0,0,0
454,a,,,6.0,86,55,0,0,0,0,0.7,217,74,0,0,1.5,332,148,0,0,0.0,486,193,0.0,8.0,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.11,0.12,0.23,1.46,0.0,290,134,0.0,135,92,0.0,168,88,0.0,228,117,8.0,,,1,,Anthony,Elanga,Elanga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.14,1.94,0.97,3.8,0,0,0
456,a,,,5.0,274,164,0,0,0,0,0.5,261,87,0,0,2.2,267,112,0,0,0.0,254,57,0.0,12.4,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.07,0.09,0.16,1.7,0.0,198,87,0.0,108,77,0.0,183,100,0.0,173,84,,,,1,,Jacob,Ramsey,J.Ramsey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.06,1.94,0.94,9.31,0,0,0
457,a,,,6.0,59,40,0,0,0,0,0.2,362,135,0,0,2.5,239,93,0,0,0.0,459,178,0.0,13.7,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.17,0.15,0.32,1.36,0.0,186,79,0.0,82,60,0.0,78,47,0.0,117,65,,,,1,,Jacob,Murphy,J.Murphy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.45,1.12,1.06,5.04,0,0,0
458,d,75.0,,5.5,125,78,0,0,0,0,0.0,544,234,0,0,2.7,208,80,0,0,0.0,367,123,0.0,13.3,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.11,0.06,0.17,1.33,0.0,191,82,0.0,126,87,0.0,84,52,0.0,139,74,,,,1,,Joelinton Cássio,Apolinário de Lira,Joelinton,Thigh injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.23,1.25,1.06,10.98,0,0,0
459,i,0.0,,5.5,199,124,0,0,0,0,0.0,554,242,0,0,3.1,161,61,0,0,0.0,441,169,0.0,13.1,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.08,0.13,0.21,1.28,0.0,176,73,0.0,136,93,0.0,201,111,0.0,191,96,7.0,,,1,,Lewis,Miley,L.Miley,Leg injury - Expected back 30 Aug,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.12,1.33,0.9,9.34,0,0,0
460,a,,,5.0,242,148,0,0,0,0,0.1,407,162,0,0,1.6,322,140,0,0,0.0,222,41,0.0,7.6,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.12,0.1,0.22,1.65,0.0,278,128,0.0,164,110,0.0,151,82,0.0,233,119,,,,1,,Joe,Willock,Willock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.28,1.67,0.93,8.24,0,0,0
461,a,,,6.0,107,70,0,0,0,0,0.2,340,127,0,0,0.0,558,244,0,0,0.0,507,208,0.0,0.0,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,244,0.0,558,244,0.0,558,244,0.0,558,244,,,,1,,Bazoumana,Touré,Touré,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
462,a,,,5.0,365,220,0,0,0,0,0.1,404,159,0,0,0.0,538,230,0,0,0.0,345,113,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538,230,0.0,538,230,0.0,536,230,0.0,538,230,,,,1,,Sean,Steur,Steur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
463,a,,,6.0,92,23,0,0,0,0,1.7,145,25,0,0,3.3,135,12,0,0,0.0,492,53,0.0,18.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.31,0.07,0.38,1.22,0.0,130,12,0.0,116,7,0.0,56,21,0.0,93,15,,,1.0,1,,Nick,Woltemade,Woltemade,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,1.38,1.14,4.98,0,0,0
464,a,,,6.0,72,19,0,0,0,0,1.4,167,27,0,0,1.4,342,37,0,0,0.0,472,49,0.0,4.5,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.54,0.09,0.63,1.74,0.0,331,38,0.0,291,35,0.0,185,35,0.0,301,36,,,4.0,1,,Yoane,Wissa,Wissa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.17,1.91,0.7,3.83,0,0,0
465,a,,,6.0,102,25,0,0,0,0,2.0,130,20,0,0,3.2,153,14,0,0,0.0,502,55,0.0,12.7,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.48,0.07,0.55,1.62,0.0,222,21,0.0,252,29,0.0,105,25,0.0,218,24,,,2.0,1,,William,Osula,Osula,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.22,1.57,0.89,3.47,0,0,0
466,a,,,4.5,488,67,0,0,0,0,0.7,224,38,0,0,1.0,374,45,0,0,0.0,184,11,0.0,0.2,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.21,0.0,0.21,2.56,0.0,488,54,0.0,483,54,0.0,338,44,0.0,389,45,,,,1,,Sean,Neave,Neave,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,6.92,0.0,0.0,0,0,0
559,a,,,5.0,364,219,0,0,0,0,0.1,432,172,0,0,0.0,537,229,0,0,0.0,344,112,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,229,0.0,537,229,0.0,535,229,0.0,537,229,,,,1,,Aladji,Bamba,Bamba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
467,a,,,5.0,217,5,0,0,0,0,1.4,165,25,0,0,3.4,110,13,0,0,0.0,197,45,0.0,21.0,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,39,11,0.0,342,11,0.0,481,49,0.0,186,11,,,,1,,Matz,Sels,Sels,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.21,0.24,1.32,1.01,0.0,0,0,0
